Daily Date,Share Code,Year High (GH¢),Year Low (GH¢),Previous Closing Price - VWAP (GH¢),Opening Price (GH¢),Last Transaction Price (GH¢),Closing Price - VWAP (GH¢),Price Change (GH¢),Closing Bid Price (GH¢),Closing Offer Price (GH¢),Total Shares Traded,Total Value Traded (GH¢),Scraped_Date
08/08/2025,DASPHARMA,0.38,0.38,0.38,0.38,0.38,0.38,0.00,0.38,0.00,0.00,0.00,2025-08-23 12:36:45
08/08/2025,EGH,8.81,6.25,8.81,8.81,8.81,8.81,0.00,8.95,0.00,0.00,0.00,2025-08-23 12:36:45
08/08/2025,EGL,2.86,1.98,2.85,2.85,2.85,2.85,0.00,2.85,0.00,3.00,8.55,2025-08-23 12:36:45
08/08/2025,ETI,0.90,0.31,0.80,0.80,0.80,0.80,0.00,0.74,0.82,"128,916.00","103,132.80",2025-08-23 12:36:45
08/08/2025,FML,4.40,3.70,4.40,4.40,4.40,4.40,0.00,4.40,0.00,"10,000.00","44,000.00",2025-08-23 12:36:45
08/08/2025,GCB,10.00,6.37,9.54,9.54,9.54,9.54,0.00,9.56,0.00,0.00,0.00,2025-08-23 12:36:45
08/08/2025,GGBL,6.05,5.50,6.05,6.05,6.05,6.05,0.00,5.46,6.05,43.00,260.15,2025-08-23 12:36:45
08/08/2025,GOIL,2.18,1.52,2.18,2.18,2.18,2.18,0.00,2.18,0.00,8.00,17.44,2025-08-23 12:36:45
08/08/2025,MAC,5.38,5.38,5.38,5.38,5.38,5.38,0.00,5.38,0.00,0.00,0.00,2025-08-23 12:36:45
08/08/2025,MTNGH,3.93,2.50,3.87,3.87,3.95,3.93,0.06,3.95,4.00,"534,092.00","2,098,946.24",2025-08-23 12:36:45
08/08/2025,PBC**,0.02,0.02,0.02,0.02,0.02,0.02,0.00,0.00,0.00,0.00,0.00,2025-08-23 12:36:45
08/08/2025,RBGH,1.05,0.60,1.05,1.05,1.05,1.05,0.00,1.05,0.00,0.00,0.00,2025-08-23 12:36:45
08/08/2025,SCB,28.00,23.00,28.00,28.00,28.00,28.00,0.00,0.00,28.00,"5,270.00","147,560.00",2025-08-23 12:36:45
08/08/2025,SIC,1.14,0.27,1.04,1.04,1.04,1.04,0.00,0.00,1.04,"7,645.00","7,950.80",2025-08-23 12:36:45
08/08/2025,SOGEGH,2.06,1.50,2.00,2.00,2.00,2.00,0.00,2.00,0.00,"1,668,228.00","3,336,456.00",2025-08-23 12:36:45
08/08/2025,TBL,1.00,0.83,1.00,1.00,1.00,1.00,0.00,1.10,0.00,0.00,0.00,2025-08-23 12:36:45
08/08/2025,TOTAL,33.25,13.12,31.93,31.93,31.93,31.93,0.00,0.00,31.93,"3,055.00","97,546.15",2025-08-23 12:36:45
08/08/2025,TLW,11.92,11.92,11.92,11.92,11.92,11.92,0.00,11.92,0.00,3.00,35.76,2025-08-23 12:36:45
Daily Date,Share Code,,,,,,,,,,,,2025-08-23 12:36:45
08/08/2025,UNIL,20.50,19.50,20.49,20.49,20.49,20.49,0.00,0.00,20.49,237.00,"4,856.13",2025-08-23 12:36:45
08/08/2025,AADS,0.41,0.41,0.41,0.41,0.41,0.41,0.00,0.41,0.00,0.00,0.00,2025-08-23 12:36:45
08/08/2025,SCBPREF,0.90,0.90,0.90,0.90,0.90,0.90,0.00,0.90,0.00,0.00,0.00,2025-08-23 12:36:45
08/08/2025,GLD,508.31,338.83,370.00,370.00,408.00,407.99,37.99,370.00,400.00,"12,857.00","5,245,580.00",2025-08-23 12:36:45
08/08/2025,SAMBA,0.55,0.55,0.55,0.55,0.55,0.55,0.00,0.00,0.00,0.00,0.00,2025-08-23 12:36:45
08/08/2025,MMH,0.10,0.10,0.10,0.10,0.10,0.10,0.00,0.00,0.00,0.00,0.00,2025-08-23 12:36:45
08/08/2025,HORDS,0.10,0.10,0.10,0.10,0.10,0.10,0.00,0.00,0.00,0.00,0.00,2025-08-23 12:36:45
08/08/2025,IIL,0.05,0.04,0.04,0.04,0.04,0.04,0.00,0.05,0.00,0.00,0.00,2025-08-23 12:36:45
08/08/2025,DIGICUT,0.09,0.09,0.09,0.09,0.09,0.09,0.00,0.00,0.09,0.00,0.00,2025-08-23 12:36:45
07/08/2025,ACCESS,16.40,5.20,16.37,16.37,16.37,16.37,0.00,0.00,16.37,"2,375.00","38,878.75",2025-08-23 12:36:45
07/08/2025,ADB,5.06,5.06,5.06,5.06,5.06,5.06,0.00,0.00,0.00,0.00,0.00,2025-08-23 12:36:45
07/08/2025,AGA,37.00,37.00,37.00,37.00,37.00,37.00,0.00,37.00,0.00,0.00,0.00,2025-08-23 12:36:45
07/08/2025,**ALW**,0.10,0.10,0.10,0.10,0.10,0.10,0.00,0.00,0.00,0.00,0.00,2025-08-23 12:36:45
07/08/2025,ASG,8.89,8.89,8.89,8.89,8.89,8.89,0.00,8.89,0.00,0.00,0.00,2025-08-23 12:36:45
07/08/2025,ALLGH,6.12,6.12,6.12,6.12,6.12,6.12,0.00,0.00,0.00,"1,023.00","6,260.76",2025-08-23 12:36:45
07/08/2025,BOPP,34.26,25.26,34.26,34.26,34.26,34.26,0.00,34.30,0.00,0.00,0.00,2025-08-23 12:36:45
07/08/2025,CAL,0.80,0.35,0.52,0.52,0.53,0.53,0.01,0.00,0.53,"12,084.00","6,403.63",2025-08-23 12:36:45
07/08/2025,CLYD,0.10,0.03,0.10,0.10,0.10,0.10,0.00,0.11,0.00,0.00,0.00,2025-08-23 12:36:45
07/08/2025,CMLT,0.14,0.14,0.14,0.14,0.14,0.14,0.00,0.15,0.00,0.00,0.00,2025-08-23 12:36:45
07/08/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.00,0.02,0.00,0.00,0.00,2025-08-23 12:36:45
07/08/2025,DASPHARMA,0.38,0.38,0.38,0.38,0.38,0.38,0.00,0.38,0.00,274.00,104.12,2025-08-23 12:36:45
07/08/2025,EGH,8.81,6.25,8.81,8.81,8.81,8.81,0.00,8.94,0.00,2.00,17.88,2025-08-23 12:36:45
07/08/2025,EGL,2.86,1.98,2.85,2.85,2.85,2.85,0.00,2.85,0.00,55.00,156.75,2025-08-23 12:36:45
07/08/2025,ETI,0.90,0.31,0.80,0.80,0.80,0.80,0.00,0.74,0.82,"27,553.00","22,042.40",2025-08-23 12:36:45
07/08/2025,FML,4.40,3.70,4.40,4.40,4.40,4.40,0.00,4.40,0.00,"295,906.00","1,301,986.40",2025-08-23 12:36:45
Daily Date,Share Code,,,,,,,,,,,,2025-08-23 12:36:45
07/08/2025,GCB,10.00,6.37,9.54,9.54,9.54,9.54,0.00,9.57,0.00,0.00,0.00,2025-08-23 12:36:45
07/08/2025,GGBL,6.05,5.50,6.05,6.05,6.05,6.05,0.00,5.46,6.05,"2,132.00","12,898.60",2025-08-23 12:36:45
07/08/2025,GOIL,2.18,1.52,2.17,2.17,2.18,2.18,0.01,2.18,0.00,"11,086.00","24,167.48",2025-08-23 12:36:45
07/08/2025,MAC,5.38,5.38,5.38,5.38,5.38,5.38,0.00,0.00,0.00,0.00,0.00,2025-08-23 12:36:45
07/08/2025,MTNGH,3.87,2.50,3.72,3.72,3.90,3.87,0.15,3.81,3.95,"165,379.00","639,146.08",2025-08-23 12:36:45
07/08/2025,PBC**,0.02,0.02,0.02,0.02,0.02,0.02,0.00,0.00,0.00,0.00,0.00,2025-08-23 12:36:45
07/08/2025,RBGH,1.05,0.60,1.05,1.05,1.05,1.05,0.00,1.05,0.00,"29,726.00","31,212.30",2025-08-23 12:36:45
07/08/2025,SCB,28.00,23.00,28.00,28.00,28.00,28.00,0.00,0.00,28.00,"5,230.00","146,440.00",2025-08-23 12:36:45
07/08/2025,SIC,1.14,0.27,1.04,1.04,1.04,1.04,0.00,0.00,1.04,"78,483.00","81,622.32",2025-08-23 12:36:45
07/08/2025,SOGEGH,2.06,1.50,2.00,2.00,2.00,2.00,0.00,2.00,0.00,"25,124.00","50,248.00",2025-08-23 12:36:45
07/08/2025,TBL,1.00,0.83,1.00,1.00,1.00,1.00,0.00,1.10,0.00,0.00,0.00,2025-08-23 12:36:45
07/08/2025,TOTAL,33.25,13.12,31.93,31.93,31.93,31.93,0.00,0.00,31.93,"5,013.00","160,065.09",2025-08-23 12:36:45
07/08/2025,TLW,11.92,11.92,11.92,11.92,11.92,11.92,0.00,11.92,0.00,0.00,0.00,2025-08-23 12:36:45
07/08/2025,UNIL,20.50,19.50,20.49,20.49,20.49,20.49,0.00,0.00,20.49,735.00,"15,060.15",2025-08-23 12:36:45
07/08/2025,AADS,0.41,0.41,0.41,0.41,0.41,0.41,0.00,0.41,0.00,0.00,0.00,2025-08-23 12:36:45
07/08/2025,SCBPREF,0.90,0.90,0.90,0.90,0.90,0.90,0.00,0.90,0.00,0.00,0.00,2025-08-23 12:36:45
07/08/2025,GLD,508.31,338.83,370.00,370.00,370.00,370.00,0.00,0.00,0.00,0.00,0.00,2025-08-23 12:36:45
07/08/2025,SAMBA,0.55,0.55,0.55,0.55,0.55,0.55,0.00,0.00,0.00,0.00,0.00,2025-08-23 12:36:45
07/08/2025,MMH,0.10,0.10,0.10,0.10,0.10,0.10,0.00,0.00,0.00,0.00,0.00,2025-08-23 12:36:45
07/08/2025,HORDS,0.10,0.10,0.10,0.10,0.10,0.10,0.00,0.00,0.00,0.00,0.00,2025-08-23 12:36:45
07/08/2025,IIL,0.05,0.04,0.04,0.04,0.04,0.04,0.00,0.00,0.00,0.00,0.00,2025-08-23 12:36:45
07/08/2025,DIGICUT,0.09,0.09,0.09,0.09,0.09,0.09,0.00,0.00,0.09,0.00,0.00,2025-08-23 12:36:45
06/08/2025,ACCESS,16.40,5.20,16.38,16.38,16.37,16.37,-0.01,0.00,16.38,752.00,"12,310.30",2025-08-23 12:36:45
06/08/2025,ADB,5.06,5.06,5.06,5.06,5.06,5.06,0.00,5.06,0.00,0.00,0.00,2025-08-23 12:36:45
06/08/2025,AGA,37.00,37.00,37.00,37.00,37.00,37.00,0.00,37.00,0.00,0.00,0.00,2025-08-23 12:36:45
Daily Date,Share Code,,,,,,,,,,,,2025-08-23 12:36:45
06/08/2025,**ALW**,0.10,0.10,0.10,0.10,0.10,0.10,0.00,0.00,0.00,0.00,0.00,2025-08-23 12:36:45
06/08/2025,ASG,8.89,8.89,8.89,8.89,8.89,8.89,0.00,8.89,0.00,0.00,0.00,2025-08-23 12:36:45
06/08/2025,ALLGH,6.12,6.12,6.12,6.12,6.12,6.12,0.00,0.00,6.12,65.00,397.80,2025-08-23 12:36:45
06/08/2025,BOPP,34.26,25.26,34.26,34.26,34.26,34.26,0.00,34.30,0.00,0.00,0.00,2025-08-23 12:36:45
06/08/2025,CAL,0.80,0.35,0.52,0.52,0.52,0.52,0.00,0.00,0.54,"61,656.00","32,061.12",2025-08-23 12:36:45
06/08/2025,CLYD,0.10,0.03,0.10,0.10,0.10,0.10,0.00,0.11,0.00,0.00,0.00,2025-08-23 12:36:45
06/08/2025,CMLT,0.14,0.14,0.14,0.14,0.14,0.14,0.00,0.15,0.00,0.00,0.00,2025-08-23 12:36:45
06/08/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.00,0.02,0.00,0.00,0.00,2025-08-23 12:36:45
06/08/2025,DASPHARMA,0.38,0.38,0.38,0.38,0.38,0.38,0.00,0.38,0.00,"1,505.00",571.90,2025-08-23 12:36:45
06/08/2025,EGH,8.81,6.25,8.81,8.81,8.81,8.81,0.00,8.83,0.00,0.00,0.00,2025-08-23 12:36:45
06/08/2025,EGL,2.86,1.98,2.85,2.85,2.85,2.85,0.00,2.85,0.00,0.00,0.00,2025-08-23 12:36:45
06/08/2025,ETI,0.90,0.31,0.81,0.81,0.80,0.80,-0.01,0.74,0.82,"161,886.00","129,508.80",2025-08-23 12:36:45
06/08/2025,FML,4.40,3.70,4.40,4.40,4.40,4.40,0.00,4.40,0.00,1.00,4.40,2025-08-23 12:36:45
06/08/2025,GCB,10.00,6.37,9.54,9.54,9.54,9.54,0.00,9.54,0.00,101.00,965.56,2025-08-23 12:36:45
06/08/2025,GGBL,6.05,5.50,6.05,6.05,6.05,6.05,0.00,0.00,6.05,29.00,175.45,2025-08-23 12:36:45
06/08/2025,GOIL,2.17,1.52,2.17,2.17,2.17,2.17,0.00,2.17,0.00,152.00,331.36,2025-08-23 12:36:45
06/08/2025,MAC,5.38,5.38,5.38,5.38,5.38,5.38,0.00,5.38,0.00,0.00,0.00,2025-08-23 12:36:45
06/08/2025,MTNGH,3.72,2.50,3.60,3.60,3.80,3.72,0.12,3.55,3.57,"325,618.00","1,212,069.64",2025-08-23 12:36:45
06/08/2025,PBC**,0.02,0.02,0.02,0.02,0.02,0.02,0.00,0.00,0.00,0.00,0.00,2025-08-23 12:36:45
06/08/2025,RBGH,1.05,0.60,1.05,1.05,1.05,1.05,0.00,1.05,0.00,0.00,0.00,2025-08-23 12:36:45
06/08/2025,SCB,28.00,23.00,28.00,28.00,28.00,28.00,0.00,0.00,0.00,"5,164.00","144,592.00",2025-08-23 12:36:45
06/08/2025,SIC,1.14,0.27,1.04,1.04,1.04,1.04,0.00,0.00,1.04,"12,223.00","12,711.92",2025-08-23 12:36:45
06/08/2025,SOGEGH,2.06,1.50,2.00,2.00,2.00,2.00,0.00,2.00,0.00,6.00,12.00,2025-08-23 12:36:45
06/08/2025,TBL,1.00,0.83,1.00,1.00,1.00,1.00,0.00,1.10,0.00,0.00,0.00,2025-08-23 12:36:45
06/08/2025,TOTAL,33.25,13.12,31.93,31.93,31.93,31.93,0.00,31.93,0.00,"3,540.00","113,032.20",2025-08-23 12:36:45
Daily Date,Share Code,,,,,,,,,,,,2025-08-23 12:36:45
06/08/2025,TLW,11.92,11.92,11.92,11.92,11.92,11.92,0.00,11.92,0.00,0.00,0.00,2025-08-23 12:36:45
06/08/2025,UNIL,20.50,19.50,20.49,20.49,20.49,20.49,0.00,20.49,0.00,277.00,"5,675.73",2025-08-23 12:36:45
06/08/2025,AADS,0.41,0.41,0.41,0.41,0.41,0.41,0.00,0.41,0.00,0.00,0.00,2025-08-23 12:36:45
06/08/2025,SCBPREF,0.90,0.90,0.90,0.90,0.90,0.90,0.00,0.90,0.00,0.00,0.00,2025-08-23 12:36:45
06/08/2025,GLD,508.31,338.83,369.85,369.85,370.00,370.00,0.15,361.58,0.00,38.00,"14,060.00",2025-08-23 12:36:45
06/08/2025,SAMBA,0.55,0.55,0.55,0.55,0.55,0.55,0.00,0.00,0.00,0.00,0.00,2025-08-23 12:36:45
06/08/2025,MMH,0.10,0.10,0.10,0.10,0.10,0.10,0.00,0.00,0.00,0.00,0.00,2025-08-23 12:36:45
06/08/2025,HORDS,0.10,0.10,0.10,0.10,0.10,0.10,0.00,0.00,0.00,0.00,0.00,2025-08-23 12:36:45
06/08/2025,IIL,0.05,0.04,0.04,0.04,0.04,0.04,0.00,0.00,0.00,"8,000.00",320.00,2025-08-23 12:36:45
06/08/2025,DIGICUT,0.09,0.09,0.09,0.09,0.09,0.09,0.00,0.00,0.00,0.00,0.00,2025-08-23 12:36:45
05/08/2025,ACCESS,16.40,5.20,16.38,16.38,16.38,16.38,0.00,0.00,16.38,474.00,"7,764.12",2025-08-23 12:36:45
05/08/2025,ADB,5.06,5.06,5.06,5.06,5.06,5.06,0.00,5.06,0.00,0.00,0.00,2025-08-23 12:36:45
05/08/2025,AGA,37.00,37.00,37.00,37.00,37.00,37.00,0.00,37.00,0.00,0.00,0.00,2025-08-23 12:36:45
05/08/2025,**ALW**,0.10,0.10,0.10,0.10,0.10,0.10,0.00,0.00,0.00,0.00,0.00,2025-08-23 12:36:45
05/08/2025,ASG,8.89,8.89,8.89,8.89,8.89,8.89,0.00,8.89,0.00,0.00,0.00,2025-08-23 12:36:45
05/08/2025,ALLGH,6.12,6.12,6.12,6.12,6.12,6.12,0.00,0.00,6.12,141.00,862.92,2025-08-23 12:36:45
05/08/2025,BOPP,34.26,25.26,34.26,34.26,34.26,34.26,0.00,34.30,0.00,0.00,0.00,2025-08-23 12:36:45
05/08/2025,CAL,0.80,0.35,0.54,0.54,0.52,0.52,-0.02,0.00,0.52,"688,147.00","361,478.95",2025-08-23 12:36:45
05/08/2025,CLYD,0.10,0.03,0.10,0.10,0.10,0.10,0.00,0.11,0.00,0.00,0.00,2025-08-23 12:36:45
05/08/2025,CMLT,0.14,0.14,0.14,0.14,0.14,0.14,0.00,0.15,0.00,0.00,0.00,2025-08-23 12:36:45
05/08/2025,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.00,0.02,0.00,0.00,0.00,2025-08-23 12:36:45
05/08/2025,DASPHARMA,0.38,0.38,0.38,0.38,0.38,0.38,0.00,0.38,0.00,35.00,13.30,2025-08-23 12:36:45
05/08/2025,EGH,8.81,6.25,8.81,8.81,8.81,8.81,0.00,8.90,0.00,50.00,444.00,2025-08-23 12:36:45
05/08/2025,EGL,2.86,1.98,2.85,2.85,2.85,2.85,0.00,2.85,0.00,388.00,"1,105.80",2025-08-23 12:36:45
05/08/2025,ETI,0.90,0.31,0.82,0.82,0.80,0.81,-0.01,0.74,0.82,"56,136.00","45,346.84",2025-08-23 12:36:45
Daily Date,Share Code,,,,,,,,,,,,2025-08-23 12:36:45
