Daily Date,Share Code,Year High (GH¢),Year Low (GH¢),Previous Closing Price - VWAP (GH¢),Opening Price (GH¢),Last Transaction Price (GH¢),Closing Price - VWAP (GH¢),Price Change (GH¢),Closing Bid Price (GH¢),Closing Offer Price (GH¢),Total Shares Traded,Total Value Traded (GH¢),Scraped_Date,Year,Month,Day,DayOfWeek,Quarter,IsMonthEnd,IsMonthStart,Daily_Price_Range,Price_Change_Pct,Volatility,Log_Volume,Volume_Change,Log_Value,Avg_Trade_Size,Price_Momentum_3d,Volume_Momentum_3d,Price_Volume_Trend,Bid_Ask_Spread,Bid_Ask_Spread_Pct,Price_Lag_1d,Volume_Lag_1d,Value_Lag_1d,Volatility_Lag_1d,Price_Lag_3d,Volume_Lag_3d,Value_Lag_3d,Volatility_Lag_3d,Price_Lag_5d,Volume_Lag_5d,Value_Lag_5d,Volatility_Lag_5d,Price_Lag_10d,Volume_Lag_10d,Value_Lag_10d,Volatility_Lag_10d,Price_MA_3d,Volume_MA_3d,Price_MA_5d,Volume_MA_5d,Price_MA_10d,Volume_MA_10d,Price_Momentum_1d,Volume_Momentum_1d,Future_Price,Future_Return,Target,Target_Class,Share_Code_Encoded
2024-11-29,UNIL,17.0,8.11,17.0,17.0,17.0,17.0,0.0,0.0,17.0,149.0,802.5,2025-08-23 18:33:27,2024,11,29,4,4,0,0,0.0,0.0,0.0,5.0106352940962555,0,6.688977185177567,5.385906040268456,0,0,2533.0,17.0,0.0,17.0,17.0,289.0,0.0,17.0,31.0,527.0,0.0,17.0,58.0,802.5,0.0,17.0,250.0,802.5,0.0,17.0,61.333333333333336,17.0,56.0,17.0,66.1,0.0,776.4705882352941,17.0,0.0,0,3,45
2024-12-12,SAMBA,0.55,0.55,0.55,0.55,0.55,0.55,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27,2024,12,12,3,4,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.55,0.0,0.55,0.0,0.55,0.0,0.0,0.0,0.55,0.0,0,3,36
2025-03-14,CAL,0.8,0.35,0.79,0.79,0.8,0.8,0.01,0.79,0.8,250.0,802.5,2025-08-23 18:33:27,2025,3,14,4,1,0,0,0.010000000000000009,1.2658227848101267,1.2658227848101276,5.5254529391317835,0,6.688977185177567,3.21,0,0,200.0,0.010000000000000009,1.2658227848101276,0.79,250.0,802.5,0.0,0.8,250.0,802.5,2.5641025641025665,0.77,250.0,802.5,10.000000000000009,0.59,250.0,802.5,5.357142857142842,0.7933333333333334,250.0,0.792,250.0,0.725,243.1,1.2658227848101276,0.0,0.8,0.0,0,3,12
2025-05-23,ADB,5.06,5.06,5.06,5.06,5.06,5.06,0.0,5.06,0.0,0.0,0.0,2025-08-23 18:33:27,2025,5,23,4,2,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,-5.06,-100.0,5.06,0.0,0.0,0.0,5.06,0.0,0.0,0.0,5.06,0.0,0.0,0.0,5.06,2.0,10.12,0.0,5.06,0.0,5.06,0.0,5.06,0.1,0.0,0.0,5.06,0.0,0,3,5
2024-12-18,**ALW**,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27,2024,12,18,2,4,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0,3,0
2024-09-05,GCB,5.92,3.4,5.92,5.92,5.92,5.92,0.0,5.92,0.0,250.0,802.5,2025-08-23 18:33:27,2024,9,5,3,3,0,0,0.0,0.0,0.0,5.5254529391317835,0,6.688977185177567,3.21,0,0,1480.0,-5.92,-100.0,5.92,200.0,802.5,0.0,5.92,250.0,802.5,0.1692047377326529,5.91,250.0,802.5,0.0,5.91,250.0,802.5,0.1694915254237252,5.92,233.33333333333334,5.918000000000001,205.0,5.914,183.8,0.0,25.0,5.92,0.0,0,3,24
2025-07-22,TOTAL,33.25,13.12,33.25,33.25,33.25,33.25,0.0,0.0,33.25,250.0,802.5,2025-08-23 18:33:27,2025,7,22,1,3,0,0,0.0,0.0,0.0,5.5254529391317835,0,6.688977185177567,3.21,0,0,8312.5,33.25,0.0,33.25,250.0,802.5,0.0,33.25,250.0,802.5,0.0,33.25,250.0,802.5,0.0,33.25,250.0,802.5,0.0,22.166666666666668,166.66666666666666,26.6,170.4,29.925,162.8,0.0,0.0,31.93,-3.9699248120300763,0,3,44
2025-01-13,GOIL,1.52,1.52,1.52,1.52,1.52,1.52,0.0,1.52,1.57,8.0,12.16,2025-08-23 18:33:27,2025,1,13,0,1,0,0,0.0,0.0,0.0,2.1972245773362196,0,2.5771819258971713,1.52,0,0,12.16,0.050000000000000044,3.2894736842105288,1.52,2.0,3.04,0.0,1.52,22.0,33.44,0.0,1.52,0.0,0.0,0.0,1.52,30.0,45.6,0.0,1.52,3.3333333333333335,1.52,28.4,1.52,50.5,0.0,300.0,1.52,0.0,0,3,27
2025-02-04,BOPP,25.26,25.26,25.26,25.26,25.26,25.26,0.0,26.25,0.0,0.0,0.0,2025-08-23 18:33:27,2025,2,4,1,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,-26.25,-100.0,25.26,0.0,0.0,0.0,25.26,0.0,0.0,0.0,25.26,100.0,802.5,0.0,25.26,151.0,802.5,0.0,25.26,0.0,25.26,40.0,25.26,30.0,0.0,0.0,25.26,0.0,0,3,11
2025-04-15,CLYD,0.08,0.03,0.08,0.08,0.08,0.08,0.0,0.09,0.0,0.0,0.0,2025-08-23 18:33:27,2025,4,15,1,2,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,-0.09,-100.0,0.08,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.08,0.0,0.08,0.0,0.066,10.0,0.0,0.0,0.08,0.0,0,3,15
2025-04-08,GLD,464.0,390.5,451.65,451.65,451.65,451.65,0.0,451.65,0.0,0.0,0.0,2025-08-23 18:33:27,2025,4,8,1,2,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,-451.65,-100.0,452.25,1.0,452.25,0.006633939233110591,444.5,250.0,802.5,1.5535755083390477,437.7,250.0,802.5,1.4344974623994804,434.7,22.0,802.5,1.5298376737124868,452.03999999999996,83.66666666666667,447.66400000000004,100.2,440.794,125.2,-0.1326699834162571,-100.0,483.59,7.071847669655707,1,3,26
2024-10-07,SIC,0.25,0.24,0.25,0.25,0.25,0.25,0.0,0.0,0.25,59.0,14.75,2025-08-23 18:33:27,2024,10,7,0,4,0,0,0.0,0.0,0.0,4.0943445622221,0,2.7568403652716422,0.25,0,0,14.75,0.25,0.0,0.25,1.0,0.25,0.0,0.25,250.0,77.25,0.0,0.25,237.0,59.25,0.0,0.25,140.0,35.0,0.0,0.25,103.33333333333333,0.25,113.0,0.25,139.3,0.0,5800.0,0.25,0.0,0,3,40
2025-03-14,UNIL,19.52,19.5,19.52,19.52,19.52,19.52,0.0,19.52,0.0,0.0,0.0,2025-08-23 18:33:27,2025,3,14,4,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,-19.52,-100.0,19.52,0.0,0.0,0.0,19.52,12.0,234.24,0.0,19.52,250.0,802.5,0.10256410256410037,19.5,3.0,58.56,0.0,19.52,0.0,19.52,2.4,19.512,31.5,0.0,0.0,19.52,0.0,0,3,45
2025-04-14,IIL,0.05,0.05,0.05,0.05,0.05,0.05,0.0,0.0,0.05,250.0,802.5,2025-08-23 18:33:27,2025,4,14,0,2,0,0,0.0,0.0,0.0,5.5254529391317835,0,6.688977185177567,3.21,0,0,12.5,0.05,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.05,83.33333333333333,0.05,50.0,0.05,25.0,0.0,0.0,0.05,0.0,0,3,29
2025-08-13,ACCESS,16.4,5.2,16.37,16.37,16.37,16.37,0.0,16.37,0.0,250.0,802.5,2025-08-23 18:33:27,2025,8,13,2,3,0,0,0.0,0.0,0.0,5.5254529391317835,0,6.688977185177567,3.21,0,0,4092.5000000000005,-16.37,-100.0,16.37,250.0,802.5,0.0,16.37,250.0,802.5,0.0,16.37,250.0,802.5,-0.061050061050048905,16.39,250.0,802.5,0.0,16.37,250.0,16.37,250.0,14.739,225.0,0.0,0.0,16.37,0.0,0,3,4
2024-11-12,RBGH,0.66,0.48,0.66,0.66,0.66,0.66,0.0,0.66,0.68,0.0,0.0,2025-08-23 18:33:27,2024,11,12,1,4,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.020000000000000018,3.030303030303033,0.66,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.66,0.0,0.66,0.0,0.66,50.0,0.0,0.0,0.66,0.0,0,3,35
2024-10-28,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.0,0.0,2025-08-23 18:33:27,2024,10,28,0,4,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,-0.02,-100.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,250.0,10.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.02,6.0,0.02,28.0,0.0,0.0,0.02,0.0,0,3,17
2024-11-04,HORDS,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.0,2025-08-23 18:33:27,2024,11,4,0,4,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0,3,28
2025-07-16,BOPP,34.25,25.26,34.25,34.25,34.25,34.25,0.0,34.25,0.0,210.0,802.5,2025-08-23 18:33:27,2025,7,16,2,3,0,0,0.0,0.0,0.0,5.351858133476067,0,6.688977185177567,3.8214285714285716,0,0,7192.5,-34.25,-100.0,34.25,0.0,0.0,0.0,34.25,0.0,0.0,0.0,34.25,3.0,102.75,0.0,34.25,85.0,802.5,0.0,34.25,70.0,34.25,42.0,34.25,46.3,0.0,0.0,34.25,0.0,0,3,11
2025-08-08,AADS,0.41,0.41,0.41,0.41,0.41,0.41,0.0,0.41,0.0,0.0,0.0,2025-08-23 18:33:27,2025,8,8,4,3,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,-0.41,-100.0,0.41,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.41,0.0,0.41,0.0,0.41,0.0,0.0,0.0,0.41,0.0,0,3,2
2025-01-08,PBC**,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27,2025,1,8,2,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0,3,34
2025-02-14,DIGICUT,0.09,0.09,0.09,0.09,0.09,0.09,0.0,0.0,0.09,0.0,0.0,2025-08-23 18:33:27,2025,2,14,4,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.09,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.09,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0,3,19
2025-01-21,DIGICUT,0.09,0.09,0.09,0.09,0.09,0.09,0.0,0.0,0.09,100.0,9.0,2025-08-23 18:33:27,2025,1,21,1,1,0,0,0.0,0.0,0.0,4.61512051684126,0,2.302585092994046,0.09,0,0,9.0,0.09,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,33.333333333333336,0.09,20.0,0.09,10.0,0.0,0.0,0.09,0.0,0,3,19
2025-05-23,MMH,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27,2025,5,23,4,2,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0,3,31
2024-10-22,MAC,5.38,5.38,5.38,5.38,5.38,5.38,0.0,0.0,5.38,3.0,16.14,2025-08-23 18:33:27,2024,10,22,1,4,0,0,0.0,0.0,0.0,1.3862943611198906,0,2.8414149131696336,5.38,0,0,16.14,5.38,0.0,5.38,0.0,0.0,0.0,5.38,0.0,0.0,0.0,5.38,0.0,0.0,0.0,5.38,0.0,0.0,0.0,5.38,1.0,5.38,0.6,5.38,0.3,0.0,0.0,5.38,0.0,0,3,30
2024-10-09,AADS,0.41,0.41,0.41,0.41,0.41,0.41,0.0,0.41,0.0,0.0,0.0,2025-08-23 18:33:27,2024,10,9,2,4,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,-0.41,-100.0,0.41,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.41,0.0,0.41,0.0,0.41,0.0,0.0,0.0,0.41,0.0,0,3,2
2024-12-10,HORDS,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.0,2025-08-23 18:33:27,2024,12,10,1,4,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0,3,28
2024-10-11,CMLT,0.12,0.1,0.12,0.12,0.12,0.12,0.0,0.12,0.0,0.0,0.0,2025-08-23 18:33:27,2024,10,11,4,4,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,-0.12,-100.0,0.12,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.12,0.0,0.12,0.0,0.12,0.0,0.0,0.0,0.12,0.0,0,3,16
2025-02-06,MAC,5.38,5.38,5.38,5.38,5.38,5.38,0.0,0.0,5.38,1.0,5.38,2025-08-23 18:33:27,2025,2,6,3,1,0,0,0.0,0.0,0.0,0.6931471805599453,0,1.8531680973566984,5.38,0,0,5.38,5.38,0.0,5.38,0.0,0.0,0.0,5.38,0.0,0.0,0.0,5.38,0.0,0.0,0.0,5.38,2.0,10.76,0.0,5.38,0.6666666666666666,5.38,0.4,5.38,0.5,0.0,0.0,5.38,0.0,0,3,30
2024-09-10,DASPHARMA,0.4,0.33,0.38,0.38,0.38,0.38,0.0,0.0,0.38,0.0,0.0,2025-08-23 18:33:27,2024,9,10,1,3,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.38,0.0,0.38,250.0,218.5,0.0,0.38,250.0,114.0,0.0,0.38,58.0,22.04,0.0,0.38,250.0,163.78,0.0,0.38,93.33333333333333,0.38,106.0,0.38,97.8,0.0,-100.0,0.38,0.0,0,3,18
2024-08-16,FML,3.7,3.19,3.5,3.5,3.5,3.5,0.0,3.7,0.0,0.0,0.0,2025-08-23 18:33:27,2024,8,16,4,3,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,-3.7,-100.0,3.5,0.0,0.0,0.0,3.5,0.0,0.0,0.0,3.5,250.0,802.5,0.0,3.5,181.0,633.5,0.0,3.5,83.33333333333333,3.5,100.0,3.5,167.2,0.0,0.0,3.5,0.0,0,3,23
2025-05-12,SIC,0.77,0.27,0.77,0.77,0.77,0.77,0.0,0.8,0.0,0.0,0.0,2025-08-23 18:33:27,2025,5,12,0,2,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,-0.8,-100.0,0.77,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.77,83.33333333333333,0.742,50.0,0.7209999999999999,25.0,0.0,0.0,0.77,0.0,0,3,40
2024-11-04,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.02,0.0,0.0,0.0,2025-08-23 18:33:27,2024,11,4,0,4,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,-0.02,-100.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,83.33333333333333,0.02,50.0,0.02,53.0,0.0,0.0,0.02,0.0,0,3,17
2024-11-29,DASPHARMA,0.4,0.33,0.38,0.38,0.38,0.38,0.0,0.38,0.0,250.0,380.0,2025-08-23 18:33:27,2024,11,29,4,4,0,0,0.0,0.0,0.0,5.5254529391317835,0,5.942799375126701,1.52,0,0,95.0,-0.38,-100.0,0.38,250.0,533.52,0.0,0.38,0.0,0.0,0.0,0.38,22.0,8.36,0.0,0.38,0.0,0.0,0.0,0.38,250.0,0.38,200.0,0.38,155.1,0.0,0.0,0.38,0.0,0,3,18
2024-08-26,SIC,0.25,0.24,0.25,0.25,0.25,0.25,0.0,0.0,0.25,250.0,787.5,2025-08-23 18:33:27,2024,8,26,0,3,0,0,0.0,0.0,0.0,5.5254529391317835,0,6.670132406403093,3.15,0,0,62.5,0.25,0.0,0.25,250.0,802.5,0.0,0.25,250.0,125.0,0.0,0.25,250.0,802.5,0.0,0.25,250.0,802.5,0.0,0.25,202.33333333333334,0.25,221.4,0.25,224.0,0.0,0.0,0.25,0.0,0,3,40
2025-03-13,GCB,6.55,6.37,6.55,6.55,6.55,6.55,0.0,6.57,0.0,250.0,802.5,2025-08-23 18:33:27,2025,3,13,3,1,0,0,0.0,0.0,0.0,5.5254529391317835,0,6.688977185177567,3.21,0,0,1637.5,-6.57,-100.0,6.53,103.0,673.62,0.0,6.53,250.0,802.5,0.0,6.51,0.0,0.0,0.0,6.51,250.0,802.5,0.15384615384615058,6.536666666666666,122.33333333333333,6.534000000000001,173.4,6.522,119.2,0.30627871362939624,142.71844660194176,6.59,0.6106870229007639,1,3,24
2025-03-14,IIL,0.05,0.05,0.05,0.05,0.05,0.05,0.0,0.0,0.05,0.0,0.0,2025-08-23 18:33:27,2025,3,14,4,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0,3,29
2025-08-22,RBGH,1.1,0.6,1.1,1.1,1.09,1.09,0.01,0.0,1.09,250.0,802.5,2025-08-23 18:33:27,2025,8,22,4,3,0,0,-0.010000000000000009,0.9090909090909091,-0.9090909090909097,5.5254529391317835,0,6.688977185177567,3.21,0,0,272.5,1.09,0.0,1.1,250.0,802.5,0.0,1.1,250.0,802.5,0.0,1.05,250.0,653.1,0.0,1.05,0.0,0.0,0.0,1.0966666666666667,250.0,1.036,200.0,1.043,225.0,-0.9090909090909097,0.0,1.5,0.0,0,3,35
2024-10-28,MAC,5.38,5.38,5.38,5.38,5.38,5.38,0.0,0.0,5.38,0.0,0.0,2025-08-23 18:33:27,2024,10,28,0,4,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,5.38,0.0,5.38,0.0,0.0,0.0,5.38,0.0,0.0,0.0,5.38,0.0,0.0,0.0,5.38,0.0,0.0,0.0,5.38,0.0,5.38,0.6,5.38,0.3,0.0,0.0,5.38,0.0,0,3,30
2024-08-02,RBGH,0.52,0.48,0.52,0.52,0.52,0.52,0.0,0.52,0.55,162.0,84.24,2025-08-23 18:33:27,2024,8,2,4,3,0,0,0.0,0.0,0.0,5.093750200806762,0,4.445470807230416,0.52,0,0,84.24000000000001,0.030000000000000027,5.7692307692307745,0.52,0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.52,137.33333333333334,0.52,137.33333333333334,0.52,137.33333333333334,0.0,0.0,0.52,0.0,0,3,35
2024-10-31,GOIL,1.51,1.5,1.51,1.51,1.51,1.51,0.0,1.51,1.59,0.0,0.0,2025-08-23 18:33:27,2024,10,31,3,4,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.08000000000000007,5.298013245033117,1.51,28.0,42.28,0.0,1.51,250.0,802.5,0.0,1.51,250.0,590.41,0.0,1.51,24.0,36.24,0.0,1.51,13.333333333333334,1.51,58.0,1.51,88.4,0.0,-100.0,1.51,0.0,0,3,27
2024-09-11,CLYD,0.03,0.03,0.03,0.03,0.03,0.03,0.0,0.03,0.0,0.0,0.0,2025-08-23 18:33:27,2024,9,11,2,3,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,-0.03,-100.0,0.03,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.03,250.0,337.44,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.0,0.0,0.03,0.0,0,3,15
2025-02-11,CMLT,0.14,0.14,0.14,0.14,0.14,0.14,0.0,0.15,0.0,0.0,0.0,2025-08-23 18:33:27,2025,2,11,1,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,-0.15,-100.0,0.14,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.14,0.0,0.14,0.0,0.14,0.0,0.0,0.0,0.14,0.0,0,3,16
2025-08-18,TOTAL,33.25,13.12,33.25,33.25,33.25,33.25,0.0,33.25,36.0,0.0,0.0,2025-08-23 18:33:27,2025,8,18,0,3,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,2.75,8.270676691729323,31.93,63.0,802.5,0.0,31.93,250.0,802.5,0.0,31.93,227.0,802.5,0.0,0.0,0.0,0.0,0.0,32.37,21.0,32.194,112.6,32.326,179.0,4.13404321954275,-100.0,31.93,-3.9699248120300763,0,3,44
2024-11-19,MAC,5.38,5.38,5.38,5.38,5.38,5.38,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27,2024,11,19,1,4,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,5.38,1.0,5.38,0.0,5.38,1.0,5.38,0.0,5.38,0.0,0.0,0.0,5.38,1.0,5.38,0.0,5.38,0.3333333333333333,5.38,0.4,5.38,0.8,0.0,-100.0,5.38,0.0,0,3,30
2025-01-06,**ALW**,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27,2025,1,6,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0,3,0
2024-09-12,ACCESS,4.8,3.4,4.8,4.8,4.8,4.8,0.0,4.32,4.8,250.0,802.5,2025-08-23 18:33:27,2024,9,12,3,3,0,0,0.0,0.0,0.0,5.5254529391317835,0,6.688977185177567,3.21,0,0,1200.0,0.47999999999999954,11.1111111111111,4.8,250.0,802.5,0.0,4.8,250.0,802.5,0.0,4.8,200.0,802.5,0.0,4.8,0.0,0.0,0.0,4.8,250.0,4.8,250.0,4.8,163.0,0.0,0.0,4.8,0.0,0,3,4
2025-02-06,RBGH,0.66,0.6,0.6,0.6,0.6,0.6,0.0,0.6,0.66,250.0,321.0,2025-08-23 18:33:27,2025,2,6,3,1,0,0,0.0,0.0,0.0,5.5254529391317835,0,5.7745515455444085,1.284,0,0,150.0,0.06000000000000005,10.000000000000009,0.6,250.0,802.5,0.0,0.6,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.6,40.0,24.0,0.0,0.6,168.33333333333334,0.6,102.6,0.6,51.3,0.0,0.0,0.6,0.0,0,3,35
2025-03-07,SCB,25.5,23.0,25.04,25.04,25.5,25.5,0.46,25.01,0.0,250.0,802.5,2025-08-23 18:33:27,2025,3,7,4,1,0,0,0.46000000000000085,1.8370607028753996,1.8370607028754027,5.5254529391317835,0,6.688977185177567,3.21,0,0,6375.0,-25.01,-100.0,25.04,250.0,802.5,0.07993605115907104,25.02,250.0,802.5,0.03998400639743307,25.01,0.0,0.0,0.0,25.01,100.0,802.5,0.0,25.186666666666667,169.66666666666666,25.118000000000002,151.8,25.064,75.9,1.8370607028754027,0.0,25.5,0.0,0,3,37
2025-05-09,MAC,5.38,5.38,5.38,5.38,5.38,5.38,0.0,5.38,0.0,0.0,0.0,2025-08-23 18:33:27,2025,5,9,4,2,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,-5.38,-100.0,5.38,16.0,86.08,0.0,5.38,0.0,0.0,0.0,5.38,0.0,0.0,0.0,5.38,0.0,0.0,0.0,5.38,5.333333333333333,5.38,3.2,5.38,1.6,0.0,-100.0,5.38,0.0,0,3,30
2025-05-29,**ALW**,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27,2025,5,29,3,2,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0,3,0
2025-03-10,GGBL,5.62,5.5,5.62,5.62,5.62,5.62,0.0,5.62,5.8,4.0,22.48,2025-08-23 18:33:27,2025,3,10,0,1,0,0,0.0,0.0,0.0,1.6094379124341003,0,3.1561489949598958,5.62,0,0,22.48,0.17999999999999972,3.2028469750889625,5.62,11.0,61.82,0.0,5.62,0.0,0.0,0.0,5.62,0.0,0.0,0.0,5.62,250.0,802.5,0.3571428571428654,5.62,5.0,5.62,3.0,5.62,28.4,0.0,-63.63636363636363,5.62,0.0,0,3,25
2025-05-21,CMLT,0.14,0.14,0.14,0.14,0.14,0.14,0.0,0.15,0.0,0.0,0.0,2025-08-23 18:33:27,2025,5,21,2,2,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,-0.15,-100.0,0.14,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.14,0.0,0.14,0.0,0.14,0.0,0.0,0.0,0.14,0.0,0,3,16
